,0,1,2,3,4,5,6
751,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1695338513-apartamento-campo-belo-147m-3-suites-ap41315-_JM#position=32&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,1.800.000,Apartamento Campo Belo 147m² 3 Suítes - Ap41315,"Rua Pascal, Campo Belo, São Paulo Zona Sul, São Paulo",147 m² construídos,3 quartos
752,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1695224980-93302-95302-apartamento-com-311m-4-suites-no-campo-belo-ap2211-_JM#position=33&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,2.750.000,"93302-95302 * Apartamento Com 311m², 4 Suítes, No Campo Belo! - Ap2211","Rua Edson, Campo Belo, São Paulo Zona Sul, São Paulo",311 m² construídos,4 quartos
753,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1610072087-apartamento-impecavel-com-3-suites-com-varanda-gourmet-no-campo-belo-ap14715-_JM#position=34&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,2.600.000,Apartamento Impecável Com 3 Suites Com Varanda Gourmet No Campo Belo !! - Ap14715,"Rua Edson, Campo Belo, São Paulo Zona Sul, São Paulo",252 m² construídos,3 quartos
754,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1363224305-apartamento-a-venda-no-bairro-campo-belo-em-so-paulo-sp-1624-1-_JM#position=35&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,870.000,Apartamento A Venda No Bairro Campo Belo Em São Paulo - Sp.  - 1624-1,"Rua João De Souza Dias, 30, Campo Belo, São Paulo Zona Sul, São Paulo",90 m² construídos,2 quartos
755,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1886984118-campo-belo-para-quem-gosta-de-privacidade-ap4404-_JM#position=36&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,1.830.000,"Campo Belo, Para Quem Gosta De Privacidade - Ap4404","Rua Pascal, Campo Belo, São Paulo Zona Sul, São Paulo",233 m² construídos,4 quartos
756,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1862099814-duplex-venda-no-campo-belo-ap11877-68082338-_JM#position=37&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,1.090.000,Duplex À Venda No Campo Belo - Ap11877 - 68082338,"Campo Belo, São Paulo Zona Sul, São Paulo",66 m² construídos,1 quarto
757,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1861555303-100467-apartamento-com-4-dormitorios-venda-257-m-por-r-2700000-brooklin-so-paulosp-ap5083-_JM#position=38&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,2.700.000,"100467 Apartamento Com 4 Dormitórios À Venda, 257 M² Por R$ 2.700.000 - Brooklin - São Paulo/sp - Ap5083","Rua Laplace, Campo Belo, São Paulo Zona Sul, São Paulo",257 m² construídos,4 quartos
758,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1819274425-apartamento-311-metros-venda-no-campo-belo-ap0876-_JM#position=39&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,2.849.000,Apartamento 311 Metros À Venda No Campo Belo - Ap0876,"Rua Edson, Campo Belo, São Paulo Zona Sul, São Paulo",311 m² construídos,4 quartos
759,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1812874472-apartamento-com-3-dormitorios-venda-100-m-por-r-185000000-campo-belo-so-paulosp-ap4280-_JM#position=40&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,1.850.000,"Apartamento Com 3 Dormitórios À Venda, 100 M² Por R$ 1.850.000,00 - Campo Belo - São Paulo/sp - Ap4280","Rua Pascal, Campo Belo, São Paulo Zona Sul, São Paulo",100 m² construídos,3 quartos
760,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1805956085-apartamento-com-4-dormitorios-venda-290-m-por-r-445000000-campo-belo-so-paulosp-ap4272-_JM#position=41&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,4.450.000,"Apartamento Com 4 Dormitórios À Venda, 290 M² Por R$ 4.450.000,00 - Campo Belo - São Paulo/sp - Ap4272","Rua Gabriele D'annunzio, Campo Belo, São Paulo Zona Sul, São Paulo",290 m² construídos,4 quartos
761,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1803404408-2-dormitorios-campo-belo-ap2154-_JM#position=42&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,771.999,2 Dormitórios-campo Belo - Ap2154,"Rua Barão De Jaceguai, Campo Belo, São Paulo Zona Sul, São Paulo",65 m² construídos,2 quartos
762,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1771414502-86758-campo-belo-excelente-duplex-lazer-completo-ap4678-_JM#position=43&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,2.530.000,86758 Campo Belo!!! Excelente Duplex! Lazer Completo! - Ap4678,"Rua Constantino De Sousa, Campo Belo, São Paulo Zona Sul, São Paulo",153 m² construídos,1 quarto
763,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1717900858-94078-94080-apartamento-para-venda-e-locaco-com-140m-ap2590-_JM#position=44&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,1.537.000,94078-94080 Apartamento Para Venda E Locação Com 140m²!!! - Ap2590,"Rua Gil Eanes, Campo Belo, São Paulo Zona Sul, São Paulo",140 m² construídos,4 quartos
764,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1695448877-apartamento-mobiliado-e-decorado-campo-belo-ap0001-_JM#position=45&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,740.000,Apartamento Mobiliado E Decorado Campo Belo - Ap0001,"Constantino De Souza, Campo Belo, São Paulo Zona Sul, São Paulo",47 m² construídos,2 quartos
765,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1695442994-apartamento-residencial-para-venda-e-locaco-campo-belo-so-paulo-ap0617-ap0617-_JM#position=46&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,2.340.000,"Apartamento Residencial Para Venda E Locação, Campo Belo, São Paulo - Ap0617. - Ap0617","Campo Belo, São Paulo Zona Sul, São Paulo",161 m² construídos,3 quartos
766,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1695225043-94071-otimo-apartamento-para-locaco-no-campo-belo-ap2584-_JM#position=47&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,3.200.000,94071 * Ótimo Apartamento Para Locação No Campo Belo - Ap2584,"Rua Pascal, Campo Belo, São Paulo Zona Sul, São Paulo",272 m² construídos,4 quartos
767,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1695224628-94178-otimo-apartamento-com-350m-no-campo-belo-ap2650-_JM#position=48&search_layout=grid&type=item&tracking_id=6153e633-bf97-4f3f-80b0-3370c636e73c,5.300.000,94178 * Ótimo Apartamento Com 350m² No Campo Belo!! - Ap2650,"Rua Edson, Campo Belo, São Paulo Zona Sul, São Paulo",350 m² construídos,3 quartos
768,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1619850789-apartamento-com-3-dormitorios-venda-210-m-por-r-210000000-campo-belo-so-paulosp-ap14726-_JM#position=1&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,2.100.000,"Apartamento Com 3 Dormitórios À Venda, 210 M² Por R$ 2.100.000,00 - Campo Belo - São Paulo/sp - Ap14726","Rua Gil Eanes, Campo Belo, São Paulo Zona Sul, São Paulo",210 m² construídos,3 quartos
769,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1598501809-apartamento-maravilhoso-4-suites-campo-belo-ap14593-_JM#position=2&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,4.000.000,"Apartamento Maravilhoso, 4 Suites , Campo Belo. - Ap14593","Rua Conde De Porto Alegre, Campo Belo, São Paulo Zona Sul, São Paulo",293 m² construídos,4 quartos
770,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1371782178-apartamento-a-venda-no-bairro-campo-belo-em-so-paulo-sp-1664-1-_JM#position=3&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,1.085.000,Apartamento A Venda No Bairro Campo Belo Em São Paulo - Sp.  - 1664-1,"Rua Gabriele D'annunzio, 624, Campo Belo, São Paulo Zona Sul, São Paulo",89 m² construídos,2 quartos
771,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1317519191-apartamento-com-4-dormitorios-venda-391-m-por-r-2700000-campo-belo-so-paulosp-forte-prime-imoveis-ap42546-_JM#position=4&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,2.700.000,"Apartamento Com 4 Dormitórios À Venda, 391 M² Por R$ 2.700.000 - Campo Belo - São Paulo/sp- Forte Prime Imoveis - Ap42546","Rua Pascal, Campo Belo, São Paulo Zona Sul, São Paulo",391 m² construídos,4 quartos
772,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1293022716-apartamento-residencial-venda-campo-belo-so-paulo-ap1254-_JM#position=5&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,3.100.000,"Apartamento Residencial À Venda, Campo Belo, São Paulo. - Ap1254","Rua Édison, Campo Belo, São Paulo Zona Sul, São Paulo",256 m² construídos,4 quartos
773,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1820793317-apartamento-residencial-venda-campo-belo-so-paulo-ap1994-_JM#position=6&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,4.300.000,"Apartamento Residencial À Venda, Campo Belo, São Paulo - . - Ap1994","Campo Belo, São Paulo Zona Sul, São Paulo",310 m² construídos,4 quartos
774,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1812024250-apartamento-com-2-dormitorios-venda-80-m-por-r-67900000-campo-belo-zona-sul-so-paulosp-ap4878-_JM#position=7&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,679.000,"Apartamento Com 2 Dormitórios À Venda, 80 M² Por R$ 679.000,00 - Campo Belo (zona Sul) - São Paulo/sp - Ap4878","Rua Gabriele D'annunzio, Campo Belo, São Paulo Zona Sul, São Paulo",80 m² construídos,2 quartos
775,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1371788162-apartamento-a-venda-no-bairro-campo-belo-em-so-paulo-sp-1668-1-_JM#position=8&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,890.000,Apartamento A Venda No Bairro Campo Belo Em São Paulo - Sp.  - 1668-1,"Rua Otávio Tarquínio De Souza, 1289, Campo Belo, São Paulo Zona Sul, São Paulo",120 m² construídos,3 quartos
776,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1881871383-apartamento-duplex-venda-no-code-campo-belo-2-suites-terraco-com-churrasqueira-110m-2-vagas-rua-antnio-de-macedo-soares-878-campo-belo-ad0030-_JM#position=9&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,1.450.000,"Apartamento Duplex Venda No Code Campo Belo. 2 Suítes, Terraço Com Churrasqueira, 110m², 2 Vagas. Rua Antônio De Macedo Soares 878 - Campo Belo. - Ad0030","Rua Antônio De Macedo Soares, Campo Belo, São Paulo Zona Sul, São Paulo",110 m² construídos,2 quartos
777,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1695225028-87066-apto-de-120m-no-campo-belo-ap1399-_JM#position=10&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,1.500.000,87066 Apto De 120m² No Campo Belo - Ap1399,"Rua Constantino De Sousa, Campo Belo, São Paulo Zona Sul, São Paulo",120 m² construídos,3 quartos
778,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1703844400-impecavel-pronto-para-morar-agende-sua-visita-ap2814-_JM#position=11&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,3.200.000,"Impecável, Pronto Para Morar! Agende Sua Visita - Ap2814","Rua Volta Redonda, Campo Belo, São Paulo Zona Sul, São Paulo",222 m² construídos,2 quartos
779,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1695222034-79147-otimo-apartamento-para-venda-ap1763-_JM#position=12&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,1.800.000,79147  Ótimo Apartamento Para Venda - Ap1763,"Rua Edson, Campo Belo, São Paulo Zona Sul, São Paulo",250 m² construídos,4 quartos
780,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1695221534-86382-otima-localizaco-3-dormitorios-e-2-vagas-ap1063-_JM#position=13&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,1.250.000,"86382 * Ótima Localização, 3 Dormitórios E 2 Vagas!!! - Ap1063","Rua Vieira De Morais, Campo Belo, São Paulo Zona Sul, São Paulo",120 m² construídos,3 quartos
781,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1820795276-apartamento-residencial-venda-campo-limpo-so-paulo-ap1952-_JM#position=14&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,1.280.000,"Apartamento Residencial À Venda, Campo Limpo, São Paulo - . - Ap1952","Campo Belo, São Paulo Zona Sul, São Paulo",183 m² construídos,4 quartos
782,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1782475848-apartamento-vieira-de-morais-96m2-com-2-dormitorios-e-predio-com-lazer-ap4228-_JM#position=15&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,680.000,Apartamento Vieira De Morais - 96m2 Com 2 Dormitórios E Prédio Com Lazer - Ap4228,"Rua Vieira De Morais, Campo Belo, São Paulo Zona Sul, São Paulo",96 m² construídos,2 quartos
783,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1711431989-esse-e-o-imovel-perfeito-apartamento-com-49-m-ap4145-_JM#position=16&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,580.000,"Esse É O Imóvel Perfeito, Apartamento Com 49 M². - Ap4145","Rua Édison, Campo Belo, São Paulo Zona Sul, São Paulo",48 m² construídos,1 quarto
784,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1318218476-apartamento-com-1-dormitorio-venda-70-m-por-r-850000-campo-belo-so-paulosp-forte-prime-imoveis-ap61338-_JM#position=17&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,850.000,"Apartamento Com 1 Dormitório À Venda, 70 M² Por R$ 850.000 - Campo Belo - São Paulo/sp- Forte Prime Imóveis. - Ap61338","Rua Doutor Jesuíno Maciel, Campo Belo, São Paulo Zona Sul, São Paulo",71 m² construídos,1 quarto
785,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1787004716-apartamento-venda-e-para-locaco-no-campo-belo-rua-volta-redonda-n-757-ap4810-_JM#position=18&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,2.650.000,"Apartamento À Venda E Para Locação No Campo Belo, Rua Volta Redonda, Nº 757. - Ap4810","Rua Volta Redonda, Campo Belo, São Paulo Zona Sul, São Paulo",276 m² construídos,2 quartos
786,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1820803500-apartamento-com-3-dormitorios-130-m-venda-por-r-120000000-ou-aluguel-por-r-450000ms-campo-belo-so-paulosp-ap2175-_JM#position=19&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,1.200.000,"Apartamento Com 3 Dormitórios, 130 M² - Venda Por R$ 1.200.000,00 Ou Aluguel Por R$ 4.500,00/mês - Campo Belo - São Paulo/sp - Ap2175","Campo Belo, São Paulo Zona Sul, São Paulo",130 m² construídos,3 quartos
787,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1743568255-apartamento-duplex-com1-suite-de-40m-util-e-2-vagas-v3274-_JM#position=20&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,1.250.000,Apartamento Duplex Com1 Suíte De 40m Útil E 2 Vagas - V3274,"Rua Pascal,
                1777, Campo Belo, São Paulo Zona Sul, São Paulo",87 m² construídos,1 quarto
788,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1376321375-apartamento-a-venda-no-bairro-campo-belo-em-so-paulo-sp-1684-1-_JM#position=21&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,590.000,Apartamento A Venda No Bairro Campo Belo Em São Paulo - Sp.  - 1684-1,"Rua Barão De Jaceguai, 1294, Campo Belo, São Paulo Zona Sul, São Paulo",57 m² construídos,2 quartos
789,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1881864631-apartamento-com-4-dormitorios-venda-386-m-por-r-6800000-campo-belo-so-paulosp-ap19964-_JM#position=22&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,6.800.000,"Apartamento Com 4 Dormitórios À Venda, 386 M² Por R$ 6.800.000 - Campo Belo - São Paulo/sp - Ap19964","Rua Volta Redonda, Campo Belo, São Paulo Zona Sul, São Paulo",386 m² construídos,4 quartos
790,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1695222230-97733-3-quartos-sendo-2-suites-ap4011-_JM#position=23&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,2.020.000,97733* 3 Quartos Sendo 2 Suítes - Ap4011,"Rua Antônio De Macedo Soares, Campo Belo, São Paulo Zona Sul, São Paulo",155 m² construídos,3 quartos
791,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1603570583-apartamento-venda-42-m-por-r-53500000-campo-belo-so-paulosp-ap1008-_JM#position=24&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,535.000,"Apartamento À Venda, 42 M² Por R$ 535.000,00 - Campo Belo - São Paulo/sp - Ap1008","Rua Vieira De Morais, Campo Belo, São Paulo Zona Sul, São Paulo",42 m² construídos,1 quarto
792,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1820790373-apartamento-residencial-venda-campo-belo-so-paulo-ap1967-_JM#position=25&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,750.000,"Apartamento Residencial À Venda, Campo Belo, São Paulo - . - Ap1967","Campo Belo, São Paulo Zona Sul, São Paulo",50 m² construídos,1 quarto
793,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1603548581-apartamento-venda-48-m-por-r-63200000-campo-belo-so-paulosp-ap1109-_JM#position=26&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,632.000,"Apartamento À Venda, 48 M² Por R$ 632.000,00 - Campo Belo - São Paulo/sp - Ap1109","Rua Vieira De Morais, Campo Belo, São Paulo Zona Sul, São Paulo",48 m² construídos,1 quarto
794,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1371784818-apartamento-a-venda-no-bairro-campo-belo-em-so-paulo-sp-1658-1-_JM#position=27&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,2.070.000,Apartamento A Venda No Bairro Campo Belo Em São Paulo - Sp.  - 1658-1,"Rua Gabriele D'annunzio, 530, Campo Belo, São Paulo Zona Sul, São Paulo",210 m² construídos,4 quartos
795,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1820804154-apartamento-residencial-venda-ap1870-_JM#position=28&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,7.000.000,"Apartamento Residencial À Venda, . - Ap1870","Campo Belo, São Paulo Zona Sul, São Paulo",385 m² construídos,3 quartos
796,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1820793361-apartamento-residencial-venda-campo-belo-so-paulo-ap1916-_JM#position=29&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,668.000,"Apartamento Residencial À Venda, Campo Belo, São Paulo - . - Ap1916","Campo Belo, São Paulo Zona Sul, São Paulo",47 m² construídos,1 quarto
797,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1803402785-99866-apartamento-com-2-dormitorios-venda-65-m-por-r-850000-brooklin-so-paulosp-ap4838-_JM#position=30&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,850.000,"99866 Apartamento Com 2 Dormitórios À Venda, 65 M² Por R$ 850.000 - Brooklin - São Paulo/sp - Ap4838","Rua Vieira De Morais, Campo Belo, São Paulo Zona Sul, São Paulo",65 m² construídos,2 quartos
798,campo_belo,https://apartamento.mercadolivre.com.br/MLB-1880422939-91000-apartamento-com-4-dormitorios-venda-185-m-por-r-2400000-campo-belo-so-paulosp-ap5172-_JM#position=31&search_layout=grid&type=item&tracking_id=88371a2a-5919-4ca0-b4da-0d4c2ba91476,2.400.000,"91000 Apartamento Com 4 Dormitórios À Venda, 185 M² Por R$ 2.400.000 - Campo Belo - São Paulo/sp - Ap5172","Rua Gabriele D'annunzio, Campo Belo, São Paulo Zona Sul, São Paulo",185 m² construídos,4 quartos
